tourist_id,gioi_tinh,nhom_tuoi,muc_dich,so_nguoi,ngan_sach_trieu,so_ngay,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
KH0372,Nu,26-35,Tuan_Trang_Mat,6,18.3,2,Thu,Sapa,App_Di_Dong,4.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0373,Nam,46-55,Kham_Pha,4,41.5,6,Ha,Mui_Ne,Super_App_Vi_Dien_Tu,3.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0374,Nu,18-25,Gia_Dinh,2,28.1,3,Xuan,Phu_Quoc,Truc_Tiep,3.5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0375,Nu,46-55,Kham_Pha,6,32.3,5,Xuan,Da_Lat,App_Di_Dong,4.5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH0376,Nu,18-25,Ban_Be,5,67.4,7,Dong,Da_Nang,Truc_Tiep,4.5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi","HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0377,Nu,26-35,Gia_Dinh,5,28.8,2,Xuan,Ha_Noi,Website_OTA,4.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DV_Khach_San_Resort,"HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0378,Nam,18-25,Kham_Pha,2,9.3,5,Thu,Ha_Long,App_Di_Dong,4.5,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay",HD_Tam_Bien
KH0379,Nu,36-45,Gia_Dinh,5,36.1,4,Dong,Ha_Long,Super_App_Vi_Dien_Tu,4.5,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH0380,Nam,55+,Tuan_Trang_Mat,2,61.9,8,Dong,Da_Lat,Website_OTA,4.5,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Nghi_Duong_Chua_Lanh"
KH0381,Nam,55+,Gia_Dinh,4,23.3,3,Xuan,Sapa,App_Di_Dong,3.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Dien",HD_Leo_Nui_Trekking
KH0382,Nu,36-45,Gia_Dinh,3,22.0,7,Dong,Hue,Super_App_Vi_Dien_Tu,3.5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay",HD_Tham_Quan_Di_Tich
KH0383,Nam,18-25,Kham_Pha,2,14.4,6,Xuan,Da_Lat,Super_App_Vi_Dien_Tu,3.5,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0384,Nam,46-55,Kham_Pha,1,3.6,2,Ha,HCMC,Truc_Tiep,3.5,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0385,Nam,46-55,Kham_Pha,5,12.9,4,Thu,Sapa,Super_App_Vi_Dien_Tu,3.5,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich"
KH0386,Nam,26-35,Cong_Tac,2,27.8,8,Xuan,Sapa,Super_App_Vi_Dien_Tu,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH0387,Nu,18-25,Ban_Be,5,28.4,2,Dong,Da_Lat,Website_OTA,5.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0388,Nu,36-45,Cong_Tac,5,37.2,3,Thu,Ha_Noi,App_Di_Dong,3.5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay",HD_Mua_Sam
KH0389,Nu,26-35,Ban_Be,4,55.3,7,Thu,Da_Lat,Super_App_Vi_Dien_Tu,3.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Thue_Xe_Oto","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0390,Nam,18-25,Kham_Pha,6,27.3,5,Ha,Ha_Noi,Website_OTA,3.0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0391,Nu,26-35,Tuan_Trang_Mat,4,38.3,6,Ha,Phu_Quoc,Truc_Tiep,3.0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH0392,Nam,46-55,Tuan_Trang_Mat,2,24.8,4,Thu,Mui_Ne,Super_App_Vi_Dien_Tu,3.5,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0393,Nam,46-55,Di_Mot_Minh,1,8.1,8,Ha,Sapa,Website_OTA,3.0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0394,Nam,26-35,Cong_Tac,6,10.6,2,Xuan,Sapa,Website_OTA,3.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DV_Homestay_Glamping,HD_Leo_Nui_Trekking
KH0395,Nam,26-35,Kham_Pha,5,92.4,8,Xuan,Sapa,Website_OTA,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,DV_Khach_San_Resort,"HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0396,Nu,18-25,Di_Mot_Minh,4,19.7,3,Xuan,Nha_Trang,Truc_Tiep,3.5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0397,Nam,46-55,Gia_Dinh,3,29.8,4,Ha,HCMC,App_Di_Dong,4.5,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH0398,Nu,36-45,Tuan_Trang_Mat,2,20.1,8,Ha,Da_Lat,Website_OTA,4.0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Nghi_Duong_Chua_Lanh"
KH0399,Nu,36-45,Cong_Tac,2,10.9,7,Thu,Ha_Noi,Truc_Tiep,3.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Chup_Anh_Check_In
KH0400,Nam,36-45,Gia_Dinh,4,49.4,5,Dong,Da_Lat,Truc_Tiep,5.0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich"
KH0401,Nam,18-25,Tuan_Trang_Mat,3,25.8,8,Thu,Mui_Ne,App_Di_Dong,4.5,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,"DV_Homestay_Glamping,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0402,Nu,18-25,Ban_Be,3,54.1,7,Ha,Sapa,Super_App_Vi_Dien_Tu,4.5,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH0403,Nu,26-35,Ban_Be,6,11.1,2,Thu,Mui_Ne,Truc_Tiep,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DV_Homestay_Glamping,"HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0404,Nam,55+,Cong_Tac,4,16.5,4,Ha,Sapa,Truc_Tiep,3.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping",HD_Leo_Nui_Trekking
KH0405,Nu,18-25,Ban_Be,5,53.0,7,Xuan,Nha_Trang,Super_App_Vi_Dien_Tu,4.5,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,"DV_Homestay_Glamping,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0406,Nu,55+,Tuan_Trang_Mat,5,100.4,7,Thu,Hoi_An,Website_OTA,3.5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Thue_Xe_Oto",HD_Am_Thuc
KH0407,Nam,26-35,Gia_Dinh,3,11.1,3,Xuan,Nha_Trang,Super_App_Vi_Dien_Tu,4.0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich"
KH0408,Nam,55+,Ban_Be,2,8.2,3,Ha,HCMC,Super_App_Vi_Dien_Tu,4.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH0409,Nam,46-55,Ban_Be,5,29.2,6,Thu,Sapa,Website_OTA,4.5,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0410,Nam,55+,Cong_Tac,5,87.6,8,Xuan,Sapa,App_Di_Dong,3.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH0411,Nu,18-25,Tuan_Trang_Mat,1,6.6,2,Xuan,Da_Nang,Website_OTA,5.0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Chup_Anh_Check_In"
KH0412,Nam,55+,Kham_Pha,4,9.6,3,Thu,Da_Lat,App_Di_Dong,3.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"DV_Homestay_Glamping,DV_Dua_Don_San_Bay","HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0413,Nam,18-25,Kham_Pha,1,3.1,5,Xuan,Hoi_An,App_Di_Dong,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DV_Homestay_Glamping,"HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0414,Nam,46-55,Gia_Dinh,3,22.7,3,Thu,Nha_Trang,App_Di_Dong,3.5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0415,Nu,46-55,Gia_Dinh,1,15.0,6,Xuan,Ha_Long,Truc_Tiep,3.5,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Mua_Sam"
KH0416,Nu,55+,Tuan_Trang_Mat,2,6.5,4,Xuan,HCMC,App_Di_Dong,4.5,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_The_Thao_Nuoc"
KH0417,Nu,26-35,Gia_Dinh,3,29.3,3,Xuan,Ha_Long,Website_OTA,4.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0418,Nam,26-35,Kham_Pha,1,6.0,7,Ha,Hue,Truc_Tiep,3.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,"DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Mua_Sam,HD_Nghi_Duong_Chua_Lanh"
KH0419,Nu,26-35,Kham_Pha,2,10.3,4,Thu,Sapa,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0420,Nam,18-25,Cong_Tac,2,16.5,6,Ha,Mui_Ne,Truc_Tiep,4.0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,DV_Khach_San_Resort,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0421,Nu,18-25,Gia_Dinh,1,21.7,8,Xuan,Da_Lat,Website_OTA,4.5,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0422,Nam,26-35,Di_Mot_Minh,5,26.5,6,Xuan,Hoi_An,App_Di_Dong,3.5,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0423,Nam,46-55,Tuan_Trang_Mat,2,28.6,5,Dong,Mui_Ne,App_Di_Dong,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DV_Khach_San_Resort,"HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH0424,Nam,46-55,Di_Mot_Minh,2,9.4,3,Xuan,Sapa,Truc_Tiep,4.5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay",HD_Am_Thuc
KH0425,Nu,18-25,Tuan_Trang_Mat,4,39.8,8,Ha,Da_Lat,App_Di_Dong,2.5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien",HD_Nghi_Duong_Chua_Lanh
KH0426,Nu,26-35,Tuan_Trang_Mat,2,11.8,3,Thu,Nha_Trang,Truc_Tiep,4.5,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0427,Nu,55+,Ban_Be,5,41.1,7,Xuan,Hoi_An,Website_OTA,3.5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay",HD_Mua_Sam
KH0428,Nu,55+,Gia_Dinh,1,6.9,8,Thu,Sapa,Website_OTA,3.5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,DV_Homestay_Glamping,"HD_Leo_Nui_Trekking,HD_Mua_Sam"
KH0429,Nu,26-35,Ban_Be,4,34.3,5,Dong,Nha_Trang,Website_OTA,2.5,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0430,Nam,55+,Tuan_Trang_Mat,5,99.3,8,Thu,Mui_Ne,App_Di_Dong,3.0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"DV_Khach_San_Resort,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Mua_Sam,HD_The_Thao_Nuoc"
KH0431,Nam,18-25,Kham_Pha,4,40.1,4,Ha,Da_Nang,Super_App_Vi_Dien_Tu,3.5,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0432,Nam,26-35,Di_Mot_Minh,2,15.8,8,Dong,Sapa,Super_App_Vi_Dien_Tu,3.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0433,Nu,18-25,Tuan_Trang_Mat,6,23.7,6,Dong,Ha_Noi,App_Di_Dong,2.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH0434,Nam,55+,Di_Mot_Minh,5,28.5,4,Xuan,Hue,Website_OTA,2.5,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_The_Thao_Nuoc"
KH0435,Nu,26-35,Kham_Pha,5,10.9,3,Dong,HCMC,Super_App_Vi_Dien_Tu,3.0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0436,Nu,18-25,Tuan_Trang_Mat,2,3.5,3,Dong,HCMC,Truc_Tiep,3.5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH0437,Nam,46-55,Gia_Dinh,6,27.8,6,Thu,Sapa,App_Di_Dong,3.0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam"
KH0438,Nu,55+,Cong_Tac,2,10.0,2,Ha,Sapa,App_Di_Dong,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Resort,HD_Am_Thuc
KH0439,Nu,46-55,Kham_Pha,1,21.6,5,Dong,Da_Nang,Truc_Tiep,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH0440,Nu,55+,Ban_Be,4,106.4,8,Xuan,Phu_Quoc,App_Di_Dong,4.5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Oto",HD_Leo_Nui_Trekking
KH0441,Nam,46-55,Gia_Dinh,3,10.6,3,Ha,HCMC,Super_App_Vi_Dien_Tu,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien",HD_Tham_Quan_Di_Tich
KH0442,Nu,55+,Gia_Dinh,4,119.7,7,Ha,Ha_Long,Truc_Tiep,3.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Am_Thuc,HD_The_Thao_Nuoc"
KH0443,Nam,55+,Cong_Tac,1,4.9,4,Dong,Hue,Truc_Tiep,3.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Mua_Sam,HD_The_Thao_Nuoc"
KH0444,Nu,55+,Di_Mot_Minh,1,17.7,6,Thu,Nha_Trang,Super_App_Vi_Dien_Tu,5.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0445,Nu,55+,Tuan_Trang_Mat,4,35.9,5,Xuan,Phu_Quoc,Truc_Tiep,3.5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay",HD_Chup_Anh_Check_In
KH0446,Nu,55+,Ban_Be,4,7.7,2,Thu,Hoi_An,Super_App_Vi_Dien_Tu,4.5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH0447,Nam,18-25,Gia_Dinh,2,17.0,8,Thu,Hue,App_Di_Dong,4.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0448,Nu,46-55,Kham_Pha,4,22.5,7,Thu,Sapa,Super_App_Vi_Dien_Tu,3.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,"DV_Khach_San_Resort,DV_Thue_Xe_Oto","HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0449,Nu,36-45,Ban_Be,2,12.5,3,Dong,Phu_Quoc,App_Di_Dong,4.0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi",HD_Leo_Nui_Trekking
KH0450,Nu,26-35,Gia_Dinh,4,32.9,7,Ha,Mui_Ne,Truc_Tiep,3.0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay","HD_Tam_Bien,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0451,Nu,55+,Di_Mot_Minh,3,41.8,5,Xuan,Sapa,Super_App_Vi_Dien_Tu,3.5,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Chup_Anh_Check_In"
KH0452,Nu,18-25,Tuan_Trang_Mat,4,78.5,7,Thu,Da_Lat,Truc_Tiep,4.0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Oto","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0453,Nam,18-25,Tuan_Trang_Mat,1,5.8,4,Thu,Da_Lat,Truc_Tiep,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,DV_Homestay_Glamping,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Chup_Anh_Check_In"
