id,ngan_sach_trieu,so_ngay,so_nguoi,muc_dich,nhom_tuoi,gioi_tinh,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,tu_den,hang_hang_khong,loai_khach_san,ho_boi,DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
732,13.7,1,2,Kham_Pha,45_54,Nu,Mua_Xuan,Ha_Noi,Truc_Tiep,4,0,Da_Nang,Bamboo_Airways,Hotel_3_Star,0,0,0,0,1,0,0,0,1,0,0,0,DV_Tour_Va_Khu_Vui_Choi,HD_Tham_Quan_Di_Tich
733,44.9,5,1,Nghi_Duong,25_34,Nam,Mua_Dong,Phu_Quoc,Website,5,1,Can_Tho,VietJet_Air,Resort_5_Star,1,1,0,0,1,1,1,0,0,0,0,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Nghi_Duong_Chua_Lanh"
734,14.6,3,1,Cong_Tac,45_54,Nam,Mua_Ha,Mui_Ne,Zalo_OA,5,0,Da_Nang,Vietravel_Airlines,Homestay,0,0,0,0,0,0,1,0,0,1,1,0,,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
735,5.2,2,3,Cong_Tac,18_24,Nam,Mua_Xuan,Hoi_An,Zalo_OA,3,0,Da_Nang,Bamboo_Airways,Homestay,0,0,0,0,0,0,0,0,1,0,0,0,,HD_Tham_Quan_Di_Tich
736,10.8,3,4,Cong_Tac,18_24,Nu,Mua_Thu,HCMC,Website,3,0,Da_Nang,Vietravel_Airlines,Homestay,0,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
737,7.0,2,4,Trang_Mat,Tren_55,Nam,Mua_Thu,Hue,Zalo_OA,5,0,HCMC,VietJet_Air,Homestay,0,1,1,1,0,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tham_Quan_Di_Tich
738,8.1,4,2,Cong_Tac,Tren_55,Nam,Mua_Xuan,Da_Lat,Truc_Tiep,5,1,Can_Tho,VietJet_Air,Homestay,0,1,0,0,0,0,0,1,0,1,0,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
739,11.9,2,3,Trang_Mat,35_44,Nu,Mua_Xuan,Sapa,Website,4,0,Ha_Noi,Vietravel_Airlines,Hotel_3_Star,0,1,0,0,0,1,0,1,0,0,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Leo_Nui_Trekking
740,11.5,1,2,Trang_Mat,25_34,Nam,Mua_Xuan,Ha_Long,Zalo_OA,3,1,Ha_Noi,Vietnam_Airlines,Hotel_3_Star,0,0,1,1,1,0,0,0,1,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
741,23.2,3,2,Kham_Pha,25_34,Nu,Mua_Ha,Hue,Zalo_OA,3,1,HCMC,VietJet_Air,Resort_5_Star,1,1,1,1,1,1,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai",HD_Tham_Quan_Di_Tich
742,34.3,6,2,Cong_Tac,25_34,Nu,Mua_Thu,Hoi_An,Website,4,0,Hai_Phong,Vietnam_Airlines,Resort_5_Star,1,1,0,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Am_Thuc
743,6.2,3,4,Trang_Mat,25_34,Nam,Mua_Dong,Mui_Ne,Website,5,0,Da_Nang,Bamboo_Airways,Hotel_4_Star,1,1,0,0,0,0,1,0,0,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc"
744,15.0,4,2,Trang_Mat,Tren_55,Nam,Mua_Ha,Mui_Ne,Mobile_App,3,1,Ha_Noi,Bamboo_Airways,Resort_5_Star,1,1,1,1,0,0,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Check_In"
745,40.7,5,2,Nghi_Duong,45_54,Nu,Mua_Thu,Mui_Ne,Mobile_App,4,0,HCMC,Bamboo_Airways,Homestay,0,1,1,0,0,0,1,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
746,5.6,2,2,Kham_Pha,45_54,Nu,Mua_Xuan,Da_Lat,Website,4,1,Ha_Noi,Vietravel_Airlines,Hotel_3_Star,0,1,0,0,1,0,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Am_Thuc"
747,8.7,3,3,Cong_Tac,25_34,Nam,Mua_Xuan,Sapa,Website,4,0,Da_Nang,VietJet_Air,Homestay,0,0,0,0,0,0,0,1,0,0,1,0,,"HD_Leo_Nui_Trekking,HD_Check_In"
748,37.6,7,4,Nghi_Duong,18_24,Nam,Mua_Thu,Da_Lat,Zalo_OA,4,0,Ha_Noi,Vietravel_Airlines,Hotel_4_Star,0,1,1,1,0,0,0,1,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
749,19.0,3,4,Kham_Pha,25_34,Nam,Mua_Ha,Hoi_An,Zalo_OA,4,0,Hai_Phong,Vietnam_Airlines,Resort_5_Star,1,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
750,37.9,4,1,Nghi_Duong,25_34,Nu,Mua_Dong,Hue,Website,4,1,Can_Tho,VietJet_Air,Resort_5_Star,1,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
751,10.2,1,2,Kham_Pha,45_54,Nu,Mua_Ha,Hue,Mobile_App,5,0,Can_Tho,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
752,30.5,7,2,Nghi_Duong,Tren_55,Nu,Mua_Ha,Ha_Long,Truc_Tiep,4,0,Can_Tho,VietJet_Air,Homestay,0,1,1,1,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
753,21.2,4,4,Cong_Tac,Tren_55,Nam,Mua_Thu,Nha_Trang,Mobile_App,3,0,Ha_Noi,Vietravel_Airlines,Resort_5_Star,0,1,1,1,1,0,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Check_In"
754,4.0,2,5,Cong_Tac,18_24,Nam,Mua_Thu,Mui_Ne,Website,5,1,Ha_Noi,Vietnam_Airlines,Homestay,0,0,1,0,0,0,1,0,0,1,1,0,DV_Ve_May_Bay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
755,4.0,2,3,Kham_Pha,35_44,Nu,Mua_Xuan,Ha_Long,Truc_Tiep,5,0,Ha_Noi,Bamboo_Airways,Hotel_4_Star,1,1,1,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
756,3.0,3,2,Trang_Mat,18_24,Nu,Mua_Dong,Phu_Quoc,Truc_Tiep,5,0,Ha_Noi,Vietnam_Airlines,Homestay,0,0,1,1,1,0,1,0,0,1,1,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
757,5.0,4,4,Cong_Tac,Tren_55,Nam,Mua_Ha,Da_Lat,Zalo_OA,3,1,Da_Nang,Vietnam_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,1,0,0,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Check_In"
758,23.0,3,1,Nghi_Duong,Tren_55,Nam,Mua_Thu,Ha_Noi,Mobile_App,5,1,Ha_Noi,None,Homestay,0,0,0,0,0,0,0,0,1,0,0,0,,HD_Tham_Quan_Di_Tich
759,20.6,3,2,Kham_Pha,Tren_55,Nu,Mua_Thu,Mui_Ne,Truc_Tiep,4,1,HCMC,VietJet_Air,Resort_5_Star,1,1,0,0,0,0,1,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
760,24.3,5,1,Kham_Pha,18_24,Nam,Mua_Thu,Da_Lat,Truc_Tiep,5,1,HCMC,Bamboo_Airways,Resort_5_Star,1,1,0,0,0,0,0,0,0,0,1,0,DV_Khach_San_Homestay,HD_Check_In
761,13.3,1,4,Trang_Mat,25_34,Nu,Mua_Ha,Ha_Long,Zalo_OA,3,0,Can_Tho,VietJet_Air,Hotel_4_Star,1,1,0,0,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
762,35.9,5,1,Cong_Tac,25_34,Nam,Mua_Xuan,Sapa,Zalo_OA,4,1,Da_Nang,VietJet_Air,Resort_5_Star,1,1,0,0,0,1,0,1,0,0,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Leo_Nui_Trekking
763,4.1,4,3,Cong_Tac,18_24,Nu,Mua_Thu,Sapa,Mobile_App,5,0,HCMC,Vietnam_Airlines,Homestay,0,1,1,1,0,0,0,1,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Check_In"
764,11.6,1,5,Kham_Pha,45_54,Nu,Mua_Ha,Hue,Mobile_App,5,0,Ha_Noi,Vietravel_Airlines,Homestay,0,0,1,0,0,0,0,0,1,0,0,0,DV_Ve_May_Bay,HD_Tham_Quan_Di_Tich
765,9.5,1,2,Kham_Pha,18_24,Nam,Mua_Ha,Ha_Long,Website,5,1,Da_Nang,Vietravel_Airlines,Homestay,0,0,0,0,1,0,0,0,1,1,0,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
766,12.6,3,1,Trang_Mat,35_44,Nu,Mua_Ha,Ha_Long,Mobile_App,5,0,Ha_Noi,Vietnam_Airlines,Hotel_4_Star,1,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
767,22.7,3,4,Nghi_Duong,25_34,Nu,Mua_Ha,Sapa,Zalo_OA,4,1,Da_Nang,Bamboo_Airways,Resort_5_Star,1,1,0,0,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
768,11.9,4,5,Trang_Mat,45_54,Nu,Mua_Dong,Sapa,Website,3,1,Can_Tho,Vietnam_Airlines,Homestay,0,0,0,0,0,0,0,0,0,0,0,1,,HD_Nghi_Duong_Chua_Lanh
769,21.4,4,5,Nghi_Duong,45_54,Nam,Mua_Xuan,Ha_Noi,Truc_Tiep,4,1,Ha_Noi,None,Hotel_4_Star,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
770,14.5,1,2,Trang_Mat,45_54,Nu,Mua_Xuan,Ha_Noi,Mobile_App,4,1,Can_Tho,VietJet_Air,Hotel_4_Star,1,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
771,4.2,3,2,Trang_Mat,18_24,Nam,Mua_Ha,Mui_Ne,Mobile_App,3,1,Da_Nang,Vietnam_Airlines,Homestay,0,0,0,0,0,0,1,0,0,0,1,0,,"HD_Tam_Bien,HD_Check_In"
772,34.7,7,4,Nghi_Duong,45_54,Nu,Mua_Ha,Nha_Trang,Mobile_App,5,1,Hai_Phong,Vietravel_Airlines,Resort_5_Star,0,1,1,1,1,0,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Tam_Bien
773,12.4,2,2,Kham_Pha,25_34,Nu,Mua_Dong,Ha_Noi,Website,4,0,Da_Nang,Vietnam_Airlines,Hotel_4_Star,1,1,0,0,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
774,10.6,2,4,Trang_Mat,25_34,Nu,Mua_Xuan,Da_Lat,Website,4,1,Hai_Phong,Vietravel_Airlines,Homestay,0,0,0,0,0,0,0,0,0,1,1,0,,"HD_Am_Thuc,HD_Check_In"
775,18.5,4,4,Kham_Pha,Tren_55,Nam,Mua_Ha,Mui_Ne,Zalo_OA,5,0,Ha_Noi,Bamboo_Airways,Resort_5_Star,0,1,1,1,1,0,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Check_In"
776,42.7,4,1,Nghi_Duong,Tren_55,Nu,Mua_Thu,Da_Lat,Truc_Tiep,5,1,Da_Nang,Vietravel_Airlines,Homestay,0,1,1,1,0,0,0,1,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Check_In"
777,3.5,1,5,Kham_Pha,35_44,Nu,Mua_Thu,Da_Nang,Mobile_App,4,0,HCMC,Bamboo_Airways,Hotel_4_Star,1,1,1,1,0,0,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Check_In"
778,12.8,1,1,Trang_Mat,Tren_55,Nam,Mua_Xuan,Ha_Long,Website,3,1,Ha_Noi,VietJet_Air,Hotel_4_Star,1,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
779,11.7,2,4,Trang_Mat,25_34,Nam,Mua_Dong,Ha_Long,Truc_Tiep,4,0,Hai_Phong,VietJet_Air,Homestay,0,0,0,0,0,1,0,0,0,1,0,0,DV_Thue_Xe_Tu_Lai,HD_Am_Thuc
780,39.8,6,1,Kham_Pha,Tren_55,Nam,Mua_Dong,Da_Lat,Zalo_OA,4,1,Ha_Noi,Vietnam_Airlines,Resort_5_Star,1,1,0,0,1,0,0,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Check_In
781,14.1,2,2,Kham_Pha,25_34,Nu,Mua_Ha,Da_Nang,Mobile_App,5,0,Ha_Noi,VietJet_Air,Hotel_4_Star,1,1,1,0,1,1,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
782,29.0,7,3,Nghi_Duong,25_34,Nu,Mua_Dong,Ha_Long,Mobile_App,4,0,Can_Tho,Bamboo_Airways,Hotel_3_Star,0,1,0,0,1,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
783,27.9,5,1,Nghi_Duong,25_34,Nu,Mua_Thu,Ha_Noi,Zalo_OA,4,1,Can_Tho,Vietnam_Airlines,Homestay,0,1,0,0,0,0,0,0,1,0,0,0,DV_Khach_San_Homestay,HD_Tham_Quan_Di_Tich
784,4.2,2,2,Kham_Pha,18_24,Nam,Mua_Ha,Hue,Mobile_App,5,1,Ha_Noi,Vietravel_Airlines,Hotel_3_Star,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
785,7.0,4,4,Kham_Pha,Tren_55,Nam,Mua_Dong,Sapa,Website,3,1,Can_Tho,VietJet_Air,Hotel_4_Star,1,1,0,0,1,0,0,1,0,0,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Check_In"
786,7.5,2,1,Trang_Mat,25_34,Nu,Mua_Dong,Ha_Long,Mobile_App,4,1,Ha_Noi,Bamboo_Airways,Homestay,0,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
787,9.2,2,1,Trang_Mat,18_24,Nu,Mua_Thu,Ha_Long,Truc_Tiep,5,1,Can_Tho,VietJet_Air,Homestay,0,0,0,0,1,0,0,0,1,0,0,0,DV_Tour_Va_Khu_Vui_Choi,HD_Tham_Quan_Di_Tich
788,14.3,2,4,Cong_Tac,Tren_55,Nam,Mua_Dong,Sapa,Mobile_App,5,1,HCMC,Vietnam_Airlines,Hotel_4_Star,1,0,1,1,0,0,0,1,0,0,1,1,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
789,35.9,6,1,Nghi_Duong,35_44,Nu,Mua_Xuan,Ha_Noi,Truc_Tiep,4,0,Can_Tho,Vietravel_Airlines,Homestay,0,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
790,19.5,7,3,Cong_Tac,45_54,Nam,Mua_Dong,Ha_Long,Website,5,1,Hai_Phong,Vietravel_Airlines,Resort_5_Star,1,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
791,34.9,5,5,Nghi_Duong,45_54,Nam,Mua_Thu,Ha_Long,Mobile_App,5,0,Da_Nang,Vietnam_Airlines,Hotel_4_Star,0,1,1,1,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
792,4.7,3,2,Cong_Tac,35_44,Nam,Mua_Thu,Phu_Quoc,Truc_Tiep,4,0,Hai_Phong,Vietravel_Airlines,Hotel_3_Star,0,0,0,0,1,0,1,0,0,0,1,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Tam_Bien,HD_Check_In"
793,9.3,3,4,Cong_Tac,45_54,Nam,Mua_Xuan,Sapa,Zalo_OA,5,0,Ha_Noi,Bamboo_Airways,Hotel_3_Star,0,0,1,0,0,0,0,0,0,1,1,0,DV_Ve_May_Bay,"HD_Am_Thuc,HD_Check_In"
794,14.3,4,3,Cong_Tac,18_24,Nam,Mua_Thu,Sapa,Website,4,1,Can_Tho,Vietravel_Airlines,Hotel_4_Star,1,1,0,0,0,0,0,0,0,0,1,1,DV_Khach_San_Homestay,"HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
795,42.4,7,2,Nghi_Duong,25_34,Nu,Mua_Ha,Nha_Trang,Website,4,1,Can_Tho,Vietnam_Airlines,Homestay,0,1,1,0,1,1,1,0,0,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
796,26.0,4,5,Nghi_Duong,35_44,Nu,Mua_Dong,Nha_Trang,Mobile_App,5,1,Ha_Noi,VietJet_Air,Hotel_3_Star,0,1,0,0,0,1,1,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
797,43.4,3,4,Cong_Tac,18_24,Nam,Mua_Xuan,Hoi_An,Zalo_OA,5,0,HCMC,Vietravel_Airlines,Resort_5_Star,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
798,13.9,4,2,Kham_Pha,25_34,Nu,Mua_Thu,Nha_Trang,Truc_Tiep,3,0,HCMC,VietJet_Air,Hotel_4_Star,1,1,0,0,1,1,0,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai",HD_Check_In
799,38.9,5,5,Cong_Tac,Tren_55,Nu,Mua_Dong,Hoi_An,Zalo_OA,5,1,Can_Tho,Bamboo_Airways,Resort_5_Star,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
800,10.0,2,1,Kham_Pha,18_24,Nam,Mua_Xuan,Phu_Quoc,Website,4,0,HCMC,Bamboo_Airways,Hotel_4_Star,1,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
801,20.5,3,2,Cong_Tac,35_44,Nu,Mua_Xuan,Sapa,Website,4,0,Can_Tho,VietJet_Air,Resort_5_Star,1,1,0,0,0,0,0,1,0,1,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
802,4.5,2,2,Trang_Mat,45_54,Nu,Mua_Ha,Hue,Zalo_OA,4,0,Hai_Phong,VietJet_Air,Homestay,0,0,1,1,0,0,0,0,0,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Am_Thuc
803,16.8,3,1,Nghi_Duong,25_34,Nam,Mua_Ha,Hoi_An,Mobile_App,5,0,Ha_Noi,Bamboo_Airways,Homestay,0,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
804,37.4,5,3,Nghi_Duong,45_54,Nam,Mua_Dong,Hue,Mobile_App,4,0,Da_Nang,Vietravel_Airlines,Resort_5_Star,1,0,0,0,0,0,0,0,1,0,0,0,,HD_Tham_Quan_Di_Tich
805,11.5,1,4,Trang_Mat,Tren_55,Nam,Mua_Dong,HCMC,Website,5,0,Hai_Phong,Vietnam_Airlines,Hotel_3_Star,0,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
806,43.7,6,5,Nghi_Duong,35_44,Nam,Mua_Ha,Ha_Noi,Mobile_App,4,1,HCMC,VietJet_Air,Resort_5_Star,0,1,1,1,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
807,28.9,6,2,Cong_Tac,Tren_55,Nu,Mua_Ha,Sapa,Zalo_OA,4,1,Hai_Phong,Vietnam_Airlines,Resort_5_Star,1,1,0,0,0,0,0,1,0,0,0,0,DV_Khach_San_Homestay,HD_Leo_Nui_Trekking
808,32.1,6,1,Nghi_Duong,25_34,Nu,Mua_Dong,Ha_Noi,Truc_Tiep,4,0,Ha_Noi,None,Hotel_3_Star,0,1,0,0,0,1,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Tham_Quan_Di_Tich
809,4.6,3,2,Cong_Tac,25_34,Nam,Mua_Dong,Sapa,Mobile_App,3,1,HCMC,Vietnam_Airlines,Homestay,0,0,1,0,0,0,0,1,0,0,0,1,DV_Ve_May_Bay,"HD_Leo_Nui_Trekking,HD_Nghi_Duong_Chua_Lanh"
810,10.6,4,1,Cong_Tac,25_34,Nu,Mua_Dong,HCMC,Zalo_OA,3,1,HCMC,None,Hotel_3_Star,0,0,0,0,0,0,0,0,1,1,0,0,,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
811,38.4,7,2,Nghi_Duong,35_44,Nam,Mua_Dong,Da_Nang,Mobile_App,5,0,Can_Tho,Vietnam_Airlines,Homestay,0,1,0,0,0,1,1,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
812,35.6,6,1,Nghi_Duong,Tren_55,Nu,Mua_Ha,Ha_Noi,Truc_Tiep,5,0,Ha_Noi,None,Hotel_3_Star,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
813,4.3,4,1,Trang_Mat,45_54,Nam,Mua_Dong,Mui_Ne,Website,4,1,Ha_Noi,Vietnam_Airlines,Homestay,0,1,1,1,0,0,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tam_Bien
814,3.2,2,2,Kham_Pha,18_24,Nu,Mua_Ha,Sapa,Mobile_App,4,1,Hai_Phong,Vietravel_Airlines,Hotel_4_Star,1,1,1,1,0,0,0,1,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Leo_Nui_Trekking
815,40.2,7,2,Cong_Tac,18_24,Nu,Mua_Ha,Mui_Ne,Mobile_App,4,0,HCMC,Bamboo_Airways,Resort_5_Star,1,1,0,0,0,0,1,0,0,0,1,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Check_In"
816,23.3,6,2,Kham_Pha,Tren_55,Nu,Mua_Thu,Sapa,Website,5,0,Ha_Noi,VietJet_Air,Resort_5_Star,1,1,1,0,0,0,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
817,29.8,3,2,Trang_Mat,18_24,Nu,Mua_Ha,Ha_Long,Website,5,1,Da_Nang,VietJet_Air,Resort_5_Star,1,1,0,0,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
818,12.9,1,2,Kham_Pha,35_44,Nam,Mua_Ha,Sapa,Zalo_OA,4,1,Da_Nang,Bamboo_Airways,Hotel_3_Star,0,1,0,0,1,0,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
