tourist_id,gioi_tinh,nhom_tuoi,muc_dich,so_nguoi,ngan_sach_trieu,so_ngay,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
KH1278,Nu,55+,Gia_Dinh,6,53.2,5,Ha,Hoi_An,Truc_Tiep,3.0,1,1,1,0,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1279,Nu,36-45,Cong_Tac,4,19.8,7,Dong,Da_Lat,Truc_Tiep,3.5,0,1,1,1,0,0,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH1280,Nu,18-25,Tuan_Trang_Mat,4,51.9,7,Dong,Hue,Website_OTA,4.5,0,0,1,0,1,0,0,0,0,1,1,1,"DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1281,Nu,55+,Ban_Be,4,41.9,5,Ha,Ha_Long,Website_OTA,4.5,0,0,1,0,1,0,1,0,1,1,0,0,"DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1282,Nu,46-55,Tuan_Trang_Mat,5,15.9,3,Xuan,HCMC,Super_App_Vi_Dien_Tu,4.0,1,1,1,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1283,Nu,46-55,Kham_Pha,5,46.5,7,Dong,Da_Lat,Truc_Tiep,3.0,1,1,1,1,0,1,0,1,0,0,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Nghi_Duong_Chua_Lanh"
KH1284,Nam,55+,Ban_Be,1,3.7,4,Xuan,Da_Lat,Website_OTA,4.5,1,1,1,0,0,1,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1285,Nu,55+,Cong_Tac,5,61.2,5,Ha,Sapa,Website_OTA,3.0,0,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1286,Nu,36-45,Tuan_Trang_Mat,2,7.9,5,Dong,Hoi_An,App_Di_Dong,3.5,1,1,0,0,1,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1287,Nu,36-45,Cong_Tac,6,80.8,6,Dong,Da_Lat,App_Di_Dong,5.0,1,1,1,0,0,1,0,1,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai",HD_Leo_Nui_Trekking
KH1288,Nu,36-45,Tuan_Trang_Mat,2,40.1,8,Ha,Nha_Trang,App_Di_Dong,4.0,1,1,1,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH1289,Nu,46-55,Kham_Pha,6,97.3,8,Xuan,Nha_Trang,Website_OTA,3.5,1,1,1,1,1,0,1,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH1290,Nu,55+,Kham_Pha,3,11.5,3,Thu,Hoi_An,App_Di_Dong,3.0,1,1,0,0,0,0,0,1,0,1,0,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH1291,Nu,26-35,Kham_Pha,6,42.6,8,Xuan,Hoi_An,Truc_Tiep,4.5,0,1,0,0,1,0,0,1,1,1,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1292,Nam,26-35,Ban_Be,4,7.0,3,Thu,Da_Lat,Truc_Tiep,4.5,0,0,1,1,0,1,0,1,0,1,1,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH1293,Nu,36-45,Di_Mot_Minh,3,19.5,2,Ha,Da_Nang,App_Di_Dong,4.5,0,1,1,1,0,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc"
KH1294,Nu,55+,Tuan_Trang_Mat,1,8.5,8,Ha,Sapa,App_Di_Dong,4.5,1,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
KH1295,Nam,26-35,Di_Mot_Minh,2,10.0,6,Xuan,Da_Nang,Super_App_Vi_Dien_Tu,4.5,1,1,0,0,0,0,0,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Am_Thuc,HD_Check_In"
KH1296,Nam,36-45,Tuan_Trang_Mat,6,15.0,4,Ha,Hoi_An,Super_App_Vi_Dien_Tu,3.0,1,1,0,0,1,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1297,Nam,55+,Kham_Pha,2,35.7,8,Dong,Da_Lat,Super_App_Vi_Dien_Tu,3.0,0,0,1,0,0,0,1,1,1,1,0,1,DV_Ve_May_Bay,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH1298,Nu,46-55,Gia_Dinh,5,44.9,5,Dong,Ha_Noi,Super_App_Vi_Dien_Tu,3.0,0,1,1,1,1,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1299,Nam,18-25,Di_Mot_Minh,1,11.2,5,Thu,Nha_Trang,Website_OTA,4.5,1,1,1,1,0,1,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1300,Nu,55+,Gia_Dinh,6,91.7,8,Dong,Sapa,Truc_Tiep,4.0,1,1,0,0,0,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1301,Nam,18-25,Cong_Tac,5,34.8,4,Dong,Da_Lat,Super_App_Vi_Dien_Tu,3.5,1,1,1,0,0,1,0,1,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1302,Nu,26-35,Ban_Be,3,32.3,6,Ha,Mui_Ne,Truc_Tiep,4.5,0,1,0,0,1,1,1,0,0,0,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Check_In"
KH1303,Nam,36-45,Ban_Be,3,13.1,6,Xuan,Hue,Truc_Tiep,3.5,0,1,1,1,0,1,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai",HD_Am_Thuc
KH1304,Nam,36-45,Ban_Be,6,30.8,4,Thu,Mui_Ne,App_Di_Dong,2.5,1,1,0,0,1,0,1,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH1305,Nam,36-45,Di_Mot_Minh,1,10.1,5,Dong,Mui_Ne,Super_App_Vi_Dien_Tu,4.0,1,1,1,0,0,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH1306,Nam,18-25,Tuan_Trang_Mat,1,3.1,3,Xuan,Nha_Trang,App_Di_Dong,4.0,0,1,1,1,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH1307,Nu,26-35,Tuan_Trang_Mat,3,32.4,6,Ha,Phu_Quoc,Truc_Tiep,4.5,1,1,1,1,0,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH1308,Nam,36-45,Gia_Dinh,2,43.7,6,Thu,Nha_Trang,App_Di_Dong,5.0,1,1,1,1,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH1309,Nam,46-55,Tuan_Trang_Mat,2,8.8,4,Xuan,Hue,Website_OTA,2.5,1,1,1,0,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1310,Nu,26-35,Ban_Be,1,10.5,6,Xuan,Da_Lat,App_Di_Dong,5.0,1,1,1,0,1,0,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH1311,Nam,46-55,Gia_Dinh,2,15.1,5,Dong,HCMC,Website_OTA,4.0,1,1,1,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Am_Thuc
KH1312,Nam,26-35,Kham_Pha,3,15.6,5,Ha,Ha_Noi,Truc_Tiep,3.5,0,1,1,1,1,1,1,0,1,0,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Check_In"
KH1313,Nam,55+,Kham_Pha,2,26.5,6,Ha,HCMC,Website_OTA,4.5,1,1,1,0,1,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1314,Nam,36-45,Tuan_Trang_Mat,5,25.7,6,Xuan,Hue,Super_App_Vi_Dien_Tu,3.0,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1315,Nu,46-55,Ban_Be,2,17.3,8,Ha,Da_Lat,Website_OTA,4.5,1,1,1,1,0,1,0,0,1,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH1316,Nam,26-35,Gia_Dinh,1,3.7,3,Dong,Hue,App_Di_Dong,3.0,1,1,1,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1317,Nam,46-55,Gia_Dinh,5,27.2,6,Xuan,HCMC,Website_OTA,4.5,0,1,0,0,1,0,1,0,1,0,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Check_In"
KH1318,Nu,46-55,Cong_Tac,4,3.8,2,Ha,Hoi_An,Super_App_Vi_Dien_Tu,3.5,0,1,0,0,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH1319,Nam,18-25,Di_Mot_Minh,5,30.3,4,Dong,Phu_Quoc,Website_OTA,3.0,1,1,0,0,0,0,1,0,0,0,0,0,DV_Khach_San_Homestay,HD_Tam_Bien
KH1320,Nam,55+,Gia_Dinh,2,29.3,8,Dong,Sapa,Truc_Tiep,2.5,1,1,0,0,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH1321,Nam,55+,Di_Mot_Minh,6,20.8,4,Thu,Hoi_An,App_Di_Dong,4.0,0,1,1,0,0,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay",HD_Tham_Quan_Di_Tich
KH1322,Nam,46-55,Ban_Be,4,35.0,7,Thu,Da_Nang,Website_OTA,4.5,1,1,1,0,1,0,1,0,0,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH1323,Nu,36-45,Tuan_Trang_Mat,3,14.0,5,Dong,Phu_Quoc,App_Di_Dong,2.5,1,0,0,0,1,0,0,1,0,0,0,0,DV_Tour_Va_Khu_Vui_Choi,HD_Leo_Nui_Trekking
KH1324,Nam,36-45,Ban_Be,3,10.8,3,Dong,HCMC,Truc_Tiep,3.0,0,1,1,1,1,1,0,1,1,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH1325,Nam,26-35,Di_Mot_Minh,6,8.2,2,Dong,Hue,Super_App_Vi_Dien_Tu,2.5,0,1,1,1,1,0,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1326,Nu,46-55,Gia_Dinh,2,34.3,8,Xuan,Mui_Ne,Super_App_Vi_Dien_Tu,5.0,0,1,0,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH1327,Nam,55+,Ban_Be,1,2.6,2,Ha,Hoi_An,App_Di_Dong,4.5,0,1,0,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Am_Thuc
KH1328,Nam,36-45,Tuan_Trang_Mat,1,5.8,5,Dong,Hue,Truc_Tiep,2.5,1,1,1,0,1,1,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai",HD_Am_Thuc
KH1329,Nu,36-45,Gia_Dinh,4,34.6,6,Xuan,Nha_Trang,App_Di_Dong,3.0,1,1,1,1,0,0,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tam_Bien
KH1330,Nam,55+,Gia_Dinh,5,54.1,7,Xuan,Sapa,App_Di_Dong,3.5,1,0,0,0,1,0,0,1,0,1,0,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH1331,Nu,18-25,Tuan_Trang_Mat,6,53.7,4,Ha,Nha_Trang,Truc_Tiep,5.0,0,1,1,1,1,0,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1332,Nu,55+,Ban_Be,2,13.2,7,Thu,Nha_Trang,App_Di_Dong,4.0,0,1,0,0,0,0,1,0,1,0,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH1333,Nu,55+,Kham_Pha,3,12.8,5,Xuan,Sapa,Super_App_Vi_Dien_Tu,3.0,1,0,0,0,0,1,0,0,1,1,0,0,DV_Thue_Xe_Tu_Lai,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1334,Nam,46-55,Tuan_Trang_Mat,1,11.6,4,Ha,Mui_Ne,Website_OTA,4.5,1,1,0,1,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH1335,Nam,26-35,Tuan_Trang_Mat,6,94.1,5,Ha,Da_Lat,Truc_Tiep,3.0,1,1,1,1,0,1,0,1,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1336,Nu,26-35,Ban_Be,6,52.0,7,Thu,Hoi_An,Website_OTA,4.5,0,1,0,0,1,1,0,0,1,0,0,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Nghi_Duong_Chua_Lanh"
KH1337,Nam,55+,Di_Mot_Minh,2,16.6,8,Dong,Ha_Noi,Truc_Tiep,2.5,0,1,1,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1338,Nam,55+,Gia_Dinh,3,33.6,4,Dong,Hoi_An,Website_OTA,3.5,1,0,0,0,1,0,0,0,1,1,0,0,DV_Tour_Va_Khu_Vui_Choi,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1339,Nam,55+,Kham_Pha,6,70.6,4,Xuan,Mui_Ne,Truc_Tiep,4.0,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1340,Nu,46-55,Kham_Pha,4,33.1,6,Thu,Da_Lat,Truc_Tiep,4.5,1,1,1,0,0,0,0,1,1,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH1341,Nu,55+,Tuan_Trang_Mat,5,37.8,4,Xuan,Nha_Trang,Super_App_Vi_Dien_Tu,3.0,0,0,1,0,1,0,1,0,1,1,0,0,"DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1342,Nam,55+,Cong_Tac,4,19.0,2,Dong,Mui_Ne,Truc_Tiep,3.0,0,1,0,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH1343,Nu,46-55,Gia_Dinh,3,56.8,4,Dong,Ha_Long,Truc_Tiep,4.0,1,1,1,1,0,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1344,Nu,26-35,Tuan_Trang_Mat,6,125.0,8,Dong,Nha_Trang,Super_App_Vi_Dien_Tu,4.5,0,1,1,0,1,0,1,0,0,0,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Nghi_Duong_Chua_Lanh"
KH1345,Nam,36-45,Gia_Dinh,3,20.0,7,Xuan,HCMC,Truc_Tiep,4.0,0,1,1,1,0,1,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1346,Nu,46-55,Cong_Tac,5,37.4,6,Xuan,Da_Lat,Website_OTA,4.0,1,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1347,Nam,26-35,Kham_Pha,2,18.7,4,Dong,Phu_Quoc,Super_App_Vi_Dien_Tu,4.5,0,1,1,1,1,1,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH1348,Nu,46-55,Di_Mot_Minh,5,59.8,6,Dong,Da_Lat,Super_App_Vi_Dien_Tu,3.5,1,1,1,0,0,0,0,0,1,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH1349,Nam,18-25,Cong_Tac,3,13.5,4,Dong,Da_Lat,Truc_Tiep,4.0,1,1,1,1,0,0,0,1,0,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH1350,Nu,18-25,Gia_Dinh,2,15.0,6,Ha,Hue,Truc_Tiep,3.5,0,1,0,0,0,0,0,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Am_Thuc,HD_Check_In"
KH1351,Nam,55+,Gia_Dinh,2,9.5,2,Ha,Da_Lat,Truc_Tiep,3.5,1,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1352,Nam,18-25,Kham_Pha,2,24.5,8,Ha,Ha_Long,App_Di_Dong,4.0,0,1,1,0,1,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH1353,Nu,36-45,Cong_Tac,6,20.3,4,Ha,Ha_Noi,Super_App_Vi_Dien_Tu,5.0,0,1,1,1,0,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1354,Nam,55+,Kham_Pha,3,10.4,2,Dong,Mui_Ne,App_Di_Dong,4.5,0,1,0,0,0,0,1,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1355,Nu,46-55,Kham_Pha,2,20.7,5,Thu,Da_Lat,App_Di_Dong,4.5,1,1,1,1,0,0,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH1356,Nam,26-35,Cong_Tac,3,60.6,7,Dong,Ha_Long,App_Di_Dong,4.0,1,1,1,1,1,0,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Tam_Bien
KH1357,Nu,55+,Ban_Be,2,19.9,7,Dong,Ha_Long,Truc_Tiep,5.0,1,1,1,1,0,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1358,Nu,26-35,Cong_Tac,1,17.4,8,Xuan,Ha_Long,Truc_Tiep,4.5,0,1,1,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay",HD_Tam_Bien
KH1359,Nu,26-35,Gia_Dinh,1,17.3,6,Thu,Sapa,Website_OTA,4.0,1,1,0,0,0,0,0,1,0,1,0,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH1360,Nu,36-45,Di_Mot_Minh,4,11.6,3,Thu,Hoi_An,Super_App_Vi_Dien_Tu,3.5,0,1,0,0,1,0,0,1,1,1,0,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH1361,Nam,46-55,Di_Mot_Minh,5,16.7,4,Dong,Sapa,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,0,1,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai",HD_Tham_Quan_Di_Tich
KH1362,Nu,26-35,Ban_Be,1,17.7,7,Dong,Mui_Ne,Super_App_Vi_Dien_Tu,5.0,0,1,0,0,0,0,1,0,1,0,1,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1363,Nam,55+,Gia_Dinh,1,6.4,8,Dong,Da_Lat,App_Di_Dong,4.0,0,0,1,0,0,0,0,1,1,1,0,0,DV_Ve_May_Bay,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1364,Nam,46-55,Ban_Be,5,38.9,6,Ha,Mui_Ne,Website_OTA,4.0,1,0,0,0,0,0,1,0,0,1,0,0,,"HD_Tam_Bien,HD_Am_Thuc"
KH1365,Nam,26-35,Kham_Pha,2,16.8,5,Dong,Hue,App_Di_Dong,4.5,0,0,0,0,0,0,0,0,1,1,0,1,,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH1366,Nu,55+,Cong_Tac,2,2.1,2,Dong,Hoi_An,Website_OTA,3.0,0,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
